model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
MLPClassifier,0.9222624931879679,0.6664709617718383,0.9532178300271585,0.9294950098326766,0.6953917022375622,0.9493917274939173,0.9214828479872288,0.6625052730309149,0.9506884406019853
SVC,0.9186408008955318,0.6256638761039034,0.9501152516327315,0.9248009973622923,0.6733220352947438,0.948905109489051,0.9158400002671784,0.6142394050336175,0.9459921016116981
KNeighborsClassifier,0.8033800208328076,0.49976687680489296,0.9506629374584092,0.8079079218486775,0.5388434321369044,0.9496350364963504,0.8105858552461296,0.5131567473458701,0.9480734336642118
GaussianNB,0.8768028013840979,0.4231937834995877,0.8404298397358317,0.8834571926197876,0.4512461724212759,0.843065693430657,0.8747332182796721,0.4005940483429351,0.8272494396413704
LogisticRegression,0.9191836978993242,0.6500002480191609,0.9529745950463264,0.9267029323525267,0.6860513240320861,0.9510948905109489,0.9150246889459981,0.6328239216102728,0.9487138435265237
DecisionTreeClassifier,0.8703802727762382,0.5610924507615815,0.8372079200152189,0.8562638009839388,0.5813491538530677,0.8369829683698297,0.8654119096402946,0.5476437232457508,0.8418721314974917
RandomForestClassifier,0.9160274157257973,0.6330398598824483,0.9507236166658155,0.9190305920412369,0.673593861874929,0.9498783454987835,0.91547246310017,0.6165124910318831,0.9472729213363219
