model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
MLPClassifier,0.9219936002729388,0.6751200195352549,0.954799597618577,0.9246042599316747,0.6954695473792459,0.9525547445255474,0.9203848077401556,0.6685917212940203,0.952182730280713
SVC,0.9167688566929915,0.6355467142720667,0.9509667591196465,0.9205046545810877,0.6731986638126849,0.9476885644768857,0.9155742622121362,0.613515042059694,0.9460988365887502
KNeighborsClassifier,0.7921576271873618,0.4825306308815073,0.9495070901590502,0.8112428100649023,0.5208591586292117,0.9474452554744526,0.7937036716979683,0.48501283554726854,0.9480200661756858
GaussianNB,0.8731376480671613,0.40503716738816287,0.8668329191824758,0.8857328867799159,0.4426088127506666,0.8712895377128954,0.8705168313987954,0.38729964306189535,0.8571352332159249
LogisticRegression,0.9172892094717747,0.6554318513498524,0.9527919652512995,0.9229326209956172,0.6889906353283072,0.9513381995133819,0.9143668875897343,0.6372608099711642,0.9493542533888355
DecisionTreeClassifier,0.8874605894420778,0.5654804739396712,0.8761373974153136,0.8757957588611547,0.5840916551669252,0.854257907542579,0.8792113146675884,0.5655230638872866,0.8491834774255523
RandomForestClassifier,0.918353329854811,0.646987950118789,0.9524879400306597,0.9226117166578297,0.6847058920208094,0.9527980535279805,0.912979125859354,0.633942836619997,0.9505283381364072
