model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
SVC,0.9149799732934774,0.6322619831045808,0.9510278824566585,0.9255027920774801,0.6771463750932447,0.9503649635036496,0.9152731230306036,0.6227060847455457,0.9475397587789519
KNeighborsClassifier,0.8024602013469572,0.5108724771097362,0.9514538212541183,0.8043192465417838,0.5333146945788846,0.9498783454987835,0.8106003204469893,0.5211813262209248,0.9498879282740954
GaussianNB,0.8724302528890137,0.40290265754164195,0.8643989964151337,0.8812754626056257,0.4257202316775691,0.8630170316301703,0.8687504905226843,0.38103041055730824,0.8492368449140784
LogisticRegression,0.9167811795269273,0.6514153687960369,0.9524879400306597,0.9284504976743875,0.6952014853499553,0.9525547445255474,0.9155248968441232,0.6415813746469974,0.9488205785035756
MLPClassifier,0.9152151357855065,0.6513769628153857,0.9533396140661768,0.9308247702912218,0.6929645056804079,0.9527980535279805,0.916252790760974,0.6484056741480922,0.9502081332052513
DecisionTreeClassifier,0.8729690913847105,0.5644108071477737,0.8685362302427094,0.8751619203586746,0.6020362184918225,0.878102189781022,0.8642386211261232,0.5659047349873362,0.8852065321805955
RandomForestClassifier,0.9155886357915188,0.6349766751849252,0.9512105122516854,0.9241080117857886,0.6784690409434123,0.9510948905109489,0.9131813881917205,0.6196198233445913,0.946792613939588
