model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
MLPClassifier,0.921557338541574,0.6689003943557622,0.9530353297699333,0.9253991798272402,0.7006368529268823,0.9532846715328467,0.9233695443440855,0.668367815832041,0.9517024228839791
SVC,0.9155415860009818,0.614703469434114,0.9492026948304053,0.9210906720449954,0.6666154858705108,0.948661800486618,0.916461148098609,0.600283942321857,0.9450314868182303
KNeighborsClassifier,0.7942648495089513,0.49529549079173396,0.9504196099505758,0.7908165148698262,0.5141749357073152,0.9491484184914842,0.8003498366037629,0.5022104410450888,0.9486604760379976
GaussianNB,0.8719162754517047,0.39806336078204335,0.8603227933975693,0.884528971159719,0.42933234531280334,0.8579075425790754,0.8726421931331834,0.38110977801336154,0.8442736684811613
LogisticRegression,0.9164706932033363,0.6486836071648036,0.9520619457169991,0.9222404743847026,0.6846538235914227,0.9518248175182482,0.9161162375949944,0.6303295989994178,0.9480200661756858
DecisionTreeClassifier,0.867094426884824,0.568773240104181,0.7814220955959368,0.8575037921244623,0.5942267813635309,0.7963503649635036,0.8616993626127367,0.5653683950177348,0.7989113032340698
RandomForestClassifier,0.9147875785597739,0.6332576752732961,0.9509061169230405,0.9189739618639802,0.680450952184671,0.9535279805352798,0.9150486723742635,0.6188331528472255,0.9457786316575942
