model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
SVC,0.9162746557551319,0.6362500980654479,0.9513928089495076,0.9249704684112676,0.6795240087362963,0.9518248175182482,0.9158435487291496,0.6189623091313089,0.947006083893692
KNeighborsClassifier,0.810752265180844,0.522455004735659,0.953096249547543,0.8166864382890471,0.533026924332994,0.948905109489051,0.8059179370160523,0.5026495721015038,0.9484470060838937
GaussianNB,0.8734403874459961,0.4255416778833495,0.8637904833388479,0.8819294362822414,0.44711111772082546,0.8656934306569343,0.8685973848252737,0.40225374389488894,0.850891237058384
LogisticRegression,0.9171786503322747,0.6551098758068028,0.9537653122934335,0.9255057284570415,0.688853947758062,0.9523114355231144,0.9148199426902519,0.6370265621522531,0.9483936385953677
MLPClassifier,0.9147341257737682,0.6537390594526339,0.952670366266284,0.9255451598397241,0.6852785490825053,0.9520681265206813,0.9139812950132838,0.636575499003919,0.9495677233429395
DecisionTreeClassifier,0.8887408301610856,0.5903402459759585,0.833737879888109,0.8784431147772044,0.6185216610760499,0.8420924574209245,0.8775742213004569,0.5967706618877562,0.8361084427366848
RandomForestClassifier,0.9152299808116371,0.6398621525161644,0.9512102346706814,0.9237371889954562,0.6743934871750733,0.9523114355231144,0.9155358135830114,0.6219435174076764,0.9459387341231722
