model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
MLPClassifier,0.9238140498667647,0.6736515126634818,0.9539479420884603,0.9301804447188793,0.7004448499392676,0.9506082725060827,0.9224490733087196,0.6662022231088394,0.9516490553954531
SVC,0.919101698304653,0.6335432414035284,0.9498112079066914,0.9249465578919814,0.6638941539159336,0.9491484184914842,0.9163894900400935,0.6099559622153545,0.9471128188707439
KNeighborsClassifier,0.7974461623894362,0.49983307551942335,0.9512712654806925,0.7986105051915191,0.5259503495054065,0.9481751824817518,0.8030883934401045,0.5019057098819172,0.9480200661756858
GaussianNB,0.87456771179944,0.46219416358684046,0.8490074443524109,0.8931203982737445,0.5027152343401856,0.8562043795620438,0.8836965705993646,0.45178222686468905,0.8389902871170882
LogisticRegression,0.9206440031939576,0.6578509318437684,0.9535828490470089,0.9260351157436928,0.6809772633927762,0.9513381995133819,0.9158859215397486,0.629854149604878,0.9494609883658875
DecisionTreeClassifier,0.8833626954707915,0.5641573343031331,0.8464527923538647,0.8709100427536864,0.6188962674325015,0.8306569343065694,0.8657299979460668,0.5700044057755875,0.8332265983562813
RandomForestClassifier,0.9204904326061559,0.6552951476741357,0.9534614351159956,0.9201715852422597,0.670379112364504,0.948905109489051,0.9132731263703325,0.6216662273598014,0.9502081332052513
