model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
MLPClassifier,0.921855094571052,0.654097511675384,0.9532786942885672,0.9240794869557629,0.6717891748047956,0.9491484184914842,0.9157383890149637,0.6427613542519919,0.9495677233429395
SVC,0.9168021465223722,0.6120775456543701,0.9481686870862657,0.918550703724336,0.6453213605875492,0.9472019464720195,0.9102539696852807,0.5909787530823059,0.9437506670936066
KNeighborsClassifier,0.7984892193709265,0.4872020193643891,0.9497503066344821,0.8066129784620752,0.5200000880564954,0.9479318734793187,0.8048946023301289,0.49648418830663293,0.9477532287330558
GaussianNB,0.8628237694394739,0.3759323681948607,0.8317910932768401,0.861813138872296,0.3928027828114755,0.8240875912408759,0.8536456063361336,0.3548454943024489,0.8170562493329064
LogisticRegression,0.9171764146472021,0.63603664646646,0.9512103642084833,0.9198930486667161,0.6638279910176756,0.9493917274939173,0.9103147944981305,0.615224518494549,0.94689934891664
DecisionTreeClassifier,0.8755429518928125,0.5695560267587905,0.8042380697535154,0.8703252837381621,0.5991870924415948,0.8435523114355231,0.868956677036525,0.57675219951279,0.8353612978973209
RandomForestClassifier,0.9139168197993678,0.6162540821099289,0.9496895534054748,0.9139624009181639,0.6497623955713563,0.9496350364963504,0.9101913915147507,0.6004870380891386,0.9458853666346462
