model,val_auc,val_aupr,val_acc,intest_auc,intest_aupr,intest_acc,extest_auc,extest_aupr,extest_acc
SVC,0.9145453006625418,0.6130779362392657,0.9486551940587302,0.921018940487137,0.6664765744840168,0.9479318734793187,0.9140585471177305,0.6048582348241227,0.9455117942149642
KNeighborsClassifier,0.7915196923929646,0.4953037679053587,0.9512103271976828,0.7911613297268999,0.5139439229967262,0.9484184914841849,0.8036957022698468,0.5048086079875469,0.9488205785035756
GaussianNB,0.8718456384183713,0.4002344769929769,0.8628779450419222,0.881231416912204,0.42520560369354476,0.8610705596107056,0.8687432057389903,0.380201102280749,0.8469420429074608
LogisticRegression,0.9159296152998373,0.6468205254159562,0.9523054212680344,0.9245560194103077,0.688675359852945,0.9530413625304136,0.9139085515428713,0.6320483266377888,0.9478599637101078
MLPClassifier,0.9143909143392559,0.6523898422184928,0.9536437318138178,0.9244427590557945,0.6786580383948059,0.9506082725060827,0.9164411097251237,0.6397517054330929,0.9489273134806276
DecisionTreeClassifier,0.8663410143621586,0.5684075055444444,0.8450518780390495,0.8763981361540475,0.6128145881030369,0.8630170316301703,0.8658670311980776,0.574683592981935,0.8512648094780659
RandomForestClassifier,0.9136214087858683,0.6246806163000962,0.9504804742119844,0.9202336686958449,0.6873218651687086,0.9527980535279805,0.9141936600256158,0.6226653435014199,0.94636567403138
